347.0565 0.0 
347.1739 0.0 
347.2914 0.0 
347.4088 0.0 
347.5262 0.0 
347.6436 0.0 
347.761 0.0 
347.8784 0.0 
347.9958 0.0 
348.1133 0.0 
348.2307 0.0 
348.3481 0.0 
348.4655 0.0 
348.5829 0.0 
348.7003 0.0 
348.8177 0.0 
348.9351 0.0 
349.0526 0.0 
349.17 0.0 
349.2874 0.0 
349.4048 0.0 
349.5222 0.0 
349.6396 0.0 
349.757 0.0 
349.8744 0.0 
349.9919 0.0 
350.1093 0.0 
350.2267 0.0 
350.3441 0.0 
350.4615 0.0 
350.5789 0.0 
350.6963 0.0 
350.8137 0.0 
350.9312 0.0 
351.0486 0.0 
351.166 0.0 
351.2834 0.0 
351.4008 0.0 
351.5182 0.0 
351.6356 0.0 
351.7531 0.0 
351.8705 0.0 
351.9879 0.0 
352.1053 0.0 
352.2227 0.0 
352.3401 0.0 
352.4575 0.0 
352.5749 0.0 
352.6924 0.0 
352.8098 0.0 
352.9272 0.0 
353.0446 0.0 
353.162 0.0 
353.2794 0.0 
353.3968 0.0 
353.5142 0.0 
353.6317 0.0 
353.7491 0.0 
353.8665 0.0 
353.9839 0.0 
354.1013 0.0 
354.2187 0.0 
354.3361 0.0 
354.4536 0.0 
354.571 0.0 
354.6884 0.0 
354.8058 0.0 
354.9232 0.0 
355.0406 0.0 
355.158 0.0 
355.2754 0.0 
355.3929 0.0 
355.5103 0.0 
355.6277 0.0 
355.7451 0.0 
355.8625 0.0 
355.9799 0.0 
356.0973 0.0 
356.2147 0.0 
356.3322 0.0 
356.4496 0.0 
356.567 0.0 
356.6844 0.0 
356.8018 0.0 
356.9192 0.0 
357.0366 0.0 
357.154 0.0 
357.2715 0.0 
357.3889 0.0 
357.5063 0.0 
357.6237 0.0 
357.7411 0.0 
357.8585 0.0 
357.9759 0.0 
358.0934 0.0 
358.2108 0.0 
358.3282 0.0 
358.4456 0.0 
358.563 0.0 
358.6804 0.0 
358.7978 0.0 
358.9152 0.0 
359.0327 0.0 
359.1501 0.0 
359.2675 0.0 
359.3849 0.0 
359.5023 0.0 
359.6197 0.0 
359.7371 0.0 
359.8545 0.0 
359.972 0.0 
360.0894 0.0 
360.2068 0.0 
360.3242 0.0 
360.4416 0.0 
360.559 0.0 
360.6764 0.0 
360.7938 0.0 
360.9113 0.0 
361.0287 0.0 
361.1461 0.0 
361.2635 0.0 
361.3809 0.0 
361.4983 0.0 
361.6157 0.0 
361.7332 0.0 
361.8506 0.0 
361.968 0.0 
362.0854 0.0 
362.2028 0.0 
362.3202 0.0 
362.4376 0.0 
362.555 0.0 
362.6725 0.0 
362.7899 0.0 
362.9073 0.0 
363.0247 0.0 
363.1421 0.0 
363.2595 0.0 
363.3769 0.0 
363.4943 0.0 
363.6118 0.0 
363.7292 0.0 
363.8466 0.0 
363.964 0.0 
364.0814 0.0 
364.1988 0.0 
364.3162 0.0 
364.4337 0.0 
364.5511 0.0 
364.6685 0.0 
364.7859 0.0 
364.9033 0.0 
365.0207 0.0 
365.1381 0.0 
365.2555 0.0 
365.373 0.0 
365.4904 0.0 
365.6078 0.0 
365.7252 0.0 
365.8426 0.0 
365.96 0.0 
366.0774 0.0 
366.1948 0.0 
366.3123 0.0 
366.4297 0.0 
366.5471 0.0 
366.6645 0.0 
366.7819 0.0 
366.8993 0.0 
367.0167 0.0 
367.1341 0.0 
367.2516 0.0 
367.369 0.0 
367.4864 0.0 
367.6038 0.0 
367.7212 0.0 
367.8386 0.0 
367.956 0.0 
368.0735 0.0 
368.1909 0.0 
368.3083 0.0 
368.4257 0.0 
368.5431 0.0 
368.6605 0.0 
368.7779 0.0 
368.8953 0.0 
369.0128 0.0 
369.1302 0.0 
369.2476 0.0 
369.365 0.0 
369.4824 0.0 
369.5998 0.0 
369.7172 0.0 
369.8346 0.0 
369.9521 0.0 
370.0695 0.0 
370.1869 0.0 
370.3043 0.0 
370.4217 0.0 
370.5391 0.0 
370.6565 0.0 
370.7739 0.0 
370.8914 0.0 
371.0088 0.0 
371.1262 0.0 
371.2436 0.0 
371.361 0.0 
371.4784 0.0 
371.5958 0.0 
371.7133 0.0 
371.8307 0.0 
371.9481 0.0 
372.0655 0.0 
372.1829 0.0 
372.3003 0.0 
372.4177 0.0 
372.5351 0.0 
372.6526 0.0 
372.77 0.0 
372.8874 0.0 
373.0048 0.0 
373.1222 0.0 
373.2396 0.0 
373.357 0.0 
373.4744 0.0 
373.5919 0.0 
373.7093 0.0 
373.8267 0.0 
373.9441 0.0 
374.0615 0.0 
374.1789 0.0 
374.2963 0.0 
374.4138 0.0 
374.5312 0.0 
374.6486 0.0 
374.766 0.0 
374.8834 0.0 
375.0008 0.0 
375.1182 0.0 
375.2356 0.0 
375.3531 0.0 
375.4705 0.0 
375.5879 0.0 
375.7053 0.0 
375.8227 0.0 
375.9401 0.0 
376.0575 0.0 
376.1749 0.0 
376.2924 0.0 
376.4098 0.0 
376.5272 0.0 
376.6446 0.0 
376.762 0.0 
376.8794 0.0 
376.9968 0.0 
377.1142 0.0 
377.2317 0.0 
377.3491 0.0 
377.4665 0.0 
377.5839 0.0 
377.7013 0.0 
377.8187 0.0 
377.9361 0.0 
378.0536 0.0 
378.171 0.0 
378.2884 0.0 
378.4058 0.0 
378.5232 0.0 
378.6406 0.0 
378.758 0.0 
378.8754 0.0 
378.9929 0.0 
379.1103 0.0 
379.2277 0.0 
379.3451 0.0 
379.4625 0.0 
379.5799 0.0 
379.6973 0.0 
379.8147 0.0 
379.9322 0.0 
380.0496 0.0 
380.167 0.0 
380.2844 0.0 
380.4018 0.0 
380.5192 0.0 
380.6366 0.0 
380.7541 0.0 
380.8715 0.0 
380.9889 0.0 
381.1063 0.0 
381.2237 0.0 
381.3411 0.0 
381.4585 0.0 
381.5759 0.0 
381.6934 0.0 
381.8108 0.0 
381.9282 0.0 
382.0456 0.0 
382.163 0.0 
382.2804 0.0 
382.3978 0.0 
382.5152 0.0 
382.6327 0.0 
382.7501 0.0 
382.8675 0.0 
382.9849 0.0 
383.1023 0.0 
383.2197 0.0 
383.3371 0.0 
383.4545 0.0 
383.572 0.0 
383.6894 0.0 
383.8068 0.0 
383.9242 0.0 
384.0416 0.0 
384.159 0.0 
384.2764 0.0 
384.3939 0.0 
384.5113 0.0 
384.6287 0.0 
384.7461 0.0 
384.8635 0.0 
384.9809 0.0 
385.0983 0.0 
385.2157 0.0 
385.3332 0.0 
385.4506 0.0 
385.568 0.0 
385.6854 0.0 
385.8028 0.0 
385.9202 0.0 
386.0376 0.0 
386.155 0.0 
386.2725 0.0 
386.3899 0.0 
386.5073 0.0 
386.6247 0.0 
386.7421 0.0 
386.8595 0.0 
386.9769 0.0 
387.0943 0.0 
387.2118 0.0 
387.3292 0.0 
387.4466 0.0 
387.564 0.0 
387.6814 0.0 
387.7988 0.0 
387.9162 0.0 
388.0337 0.0 
388.1511 0.0 
388.2685 0.0 
388.3859 0.0 
388.5033 0.0 
388.6207 0.0 
388.7381 0.0 
388.8555 0.0 
388.973 0.0 
389.0904 0.0 
389.2078 0.0 
389.3252 0.0 
389.4426 0.0 
389.56 0.0 
389.6774 0.0 
389.7948 0.0 
389.9123 0.0 
390.0297 0.0 
390.1471 0.0 
390.2645 0.0 
390.3819 0.0 
390.4993 0.0 
390.6167 0.0 
390.7342 0.0 
390.8516 0.0 
390.969 0.0 
391.0864 0.0 
391.2038 0.0 
391.3212 0.0 
391.4386 0.0 
391.556 0.0 
391.6735 0.0 
391.7909 0.0 
391.9083 0.0 
392.0257 0.0 
392.1431 0.0 
392.2605 0.0 
392.3779 0.0 
392.4953 0.0 
392.6128 0.0 
392.7302 0.0 
392.8476 0.0 
392.965 0.0 
393.0824 0.0 
393.1998 0.0 
393.3172 0.0 
393.4346 0.0 
393.5521 0.0 
393.6695 0.0 
393.7869 0.0 
393.9043 0.0 
394.0217 0.0 
394.1391 0.0 
394.2565 0.0 
394.374 0.0 
394.4914 0.0 
394.6088 0.0 
394.7262 0.0 
394.8436 0.0 
394.961 0.0 
395.0784 0.0 
395.1958 0.0 
395.3133 0.0 
395.4307 0.0 
395.5481 0.0 
395.6655 0.0 
395.7829 0.0 
395.9003 0.0 
396.0177 0.0 
396.1351 0.0 
396.2526 0.0 
396.37 0.0 
396.4874 0.0 
396.6048 0.0 
396.7222 0.0 
396.8396 0.0 
396.957 0.0 
397.0744 0.0 
397.1919 0.0 
397.3093 0.0 
397.4267 0.0 
397.5441 0.0 
397.6615 0.0 
397.7789 0.0 
397.8963 0.0 
398.0138 0.0 
398.1312 0.0 
398.2486 0.0 
398.366 0.0 
398.4834 0.0 
398.6008 0.0 
398.7182 0.0 
398.8356 0.0 
398.9531 0.0 
399.0705 0.0 
399.1879 0.0 
399.3053 0.0 
399.4227 0.0 
399.5401 0.0 
399.6575 0.0 
399.7749 0.0 
399.8924 0.0 
400.0098 0.0 
400.1272 0.0 
400.2446 0.0 
400.362 0.0 
400.4794 0.0 
400.5968 0.0 
400.7143 0.0 
400.8317 0.0 
400.9491 0.0 
401.0665 0.0 
401.1839 0.0 
401.3013 0.0 
401.4187 0.0 
401.5361 0.0 
401.6536 0.0 
401.771 0.0 
401.8884 0.0 
402.0058 0.0 
402.1232 0.0 
402.2406 0.0 
402.358 0.0 
402.4754 0.0 
402.5929 0.0 
402.7103 0.0 
402.8277 0.0 
402.9451 0.0 
403.0625 0.0 
403.1799 0.0 
403.2973 0.0 
403.4147 0.0 
403.5322 0.0 
403.6496 0.0 
403.767 0.0 
403.8844 0.0 
404.0018 0.0 
404.1192 0.0 
404.2366 0.0 
404.3541 0.0 
404.4715 0.0 
404.5889 0.0 
404.7063 0.0 
404.8237 0.0 
404.9411 0.0 
405.0585 0.0 
405.1759 0.0 
405.2934 0.0 
405.4108 0.0 
405.5282 0.0 
405.6456 0.0 
405.763 0.0 
405.8804 0.0 
405.9978 0.0 
406.1152 0.0 
406.2327 0.0 
406.3501 0.0 
406.4675 0.0 
406.5849 0.0 
406.7023 0.0 
406.8197 0.0 
406.9371 0.0 
407.0546 0.0 
407.172 0.0 
407.2894 0.0 
407.4068 0.0 
407.5242 0.0 
407.6416 0.0 
407.759 0.0 
407.8764 0.0 
407.9939 0.0 
408.1113 0.0 
408.2287 0.0 
408.3461 0.0 
408.4635 0.0 
408.5809 0.0 
408.6983 0.0 
408.8157 0.0 
408.9332 0.0 
409.0506 0.0 
409.168 0.0 
409.2854 0.0 
409.4028 0.0 
409.5202 0.0 
409.6376 0.0 
409.755 0.0 
409.8725 0.0 
409.9899 0.0 
410.1073 0.0 
410.2247 0.0 
410.3421 0.0 
410.4595 0.0 
410.5769 0.0 
410.6944 0.0 
410.8118 0.0 
410.9292 0.0 
411.0466 0.0 
411.164 0.0 
411.2814 0.0 
411.3988 0.0 
411.5162 0.0 
411.6337 0.0 
411.7511 0.0 
411.8685 0.0 
411.9859 0.0 
412.1033 0.0 
412.2207 0.0 
412.3381 0.0 
412.4555 0.0 
412.573 0.0 
412.6904 0.0 
412.8078 0.0 
412.9252 0.0 
413.0426 0.0 
413.16 0.0 
413.2774 0.0 
413.3948 0.0 
413.5123 0.0 
413.6297 0.0 
413.7471 0.0 
413.8645 0.0 
413.9819 0.0 
414.0993 0.0 
414.2167 0.0 
414.3342 0.0 
414.4516 0.0 
414.569 0.0 
414.6864 0.0 
